2021-01-18;1,00000;1,20640;125,18000;1,95580;-1,00000;26,18500;7,43930;-1,00000;0,89073;360,39000;-1,00000;-1,00000;-1,00000;4,53890;-1,00000;4,87430;10,15400;-1,00000;-1,00000;1,07470;156,80000;10,38580;7,55350;89,59130;-1,00000;9,05460;1,57210;6,39100;1,54130;7,83590;9,35380;17053,67000;3,90180;88,43650;1335,05000;23,97850;4,88830;1,69750;57,98900;1,60780;36,36100;18,49190
2021-01-19;1,00000;1,21320;126,16000;1,95580;-1,00000;26,16100;7,43930;-1,00000;0,89100;358,52000;-1,00000;-1,00000;-1,00000;4,53520;-1,00000;4,87440;10,09530;-1,00000;-1,00000;1,07690;157,00000;10,34230;7,56550;89,44000;-1,00000;9,02570;1,57230;6,38480;1,54380;7,86100;9,40520;17080,95000;3,93540;88,75250;1337,54000;23,78700;4,91350;1,70200;58,25100;1,61140;36,42600;18,11810
2021-01-20;1,00000;1,21010;125,62000;1,95580;-1,00000;26,12500;7,43820;-1,00000;0,88563;357,38000;-1,00000;-1,00000;-1,00000;4,53220;-1,00000;4,87380;10,13830;-1,00000;-1,00000;1,07780;157,20000;10,32300;7,56350;89,08500;-1,00000;9,01110;1,56660;6,43900;1,53790;7,82920;9,38040;17004,08000;3,93730;88,36800;1333,62000;23,77190;4,89490;1,69650;58,12200;1,60540;36,31500;18,11010
2021-01-21;1,00000;1,21580;125,72000;1,95580;-1,00000;26,09400;7,43950;-1,00000;0,88625;357,38000;-1,00000;-1,00000;-1,00000;4,52840;-1,00000;4,87400;10,08250;-1,00000;-1,00000;1,07730;156,80000;10,25130;7,56500;89,63690;-1,00000;8,95550;1,56350;6,40730;1,53450;7,85520;9,42450;17009,04000;3,97750;88,72200;1337,11000;23,84430;4,89970;1,68530;58,40600;1,60810;36,38900;17,99880
2021-01-22;1,00000;1,21580;126,19000;1,95580;-1,00000;26,15200;7,44040;-1,00000;0,89045;357,61000;-1,00000;-1,00000;-1,00000;4,53850;-1,00000;4,87400;10,08150;-1,00000;-1,00000;1,07730;157,00000;10,33080;7,56550;91,10090;-1,00000;9,01950;1,57700;6,57650;1,54580;7,88220;9,42550;17140,23000;3,98920;88,76700;1344,48000;24,23450;4,91550;1,69450;58,44400;1,61490;36,48600;18,38100
2021-01-25;1,00000;1,21520;126,06000;1,95580;-1,00000;26,08000;7,44060;-1,00000;0,88800;357,33000;-1,00000;-1,00000;-1,00000;4,54090;-1,00000;4,87440;10,06250;-1,00000;-1,00000;1,07720;157,00000;10,34780;7,56650;91,67320;-1,00000;8,98650;1,57280;6,64340;1,54590;7,87120;9,41990;17108,31000;3,97160;88,63000;1340,18000;24,29270;4,91490;1,68540;58,42700;1,61240;36,43800;18,49300
2021-01-26;1,00000;1,21430;125,93000;1,95580;-1,00000;26,08000;7,43900;-1,00000;0,88698;358,61000;-1,00000;-1,00000;-1,00000;4,54650;-1,00000;4,87480;10,07150;-1,00000;-1,00000;1,07890;157,00000;10,38730;7,56300;91,25380;-1,00000;8,92690;1,57090;6,58160;1,54440;7,85370;9,41320;17126,85000;3,96920;88,55550;1339,51000;24,33860;4,91610;1,67930;58,37900;1,60990;36,40500;18,40650
2021-01-27;1,00000;1,21140;125,87000;1,95580;-1,00000;26,02500;7,43770;-1,00000;0,88395;360,90000;-1,00000;-1,00000;-1,00000;4,55200;-1,00000;4,87530;10,11390;-1,00000;-1,00000;1,07590;157,00000;10,45550;7,55900;91,72580;-1,00000;8,95420;1,57440;6,49670;1,54530;7,84110;9,39110;17123,20000;3,95560;88,43800;1340,79000;24,44970;4,90070;1,68440;58,27000;1,60880;36,34200;18,43790
2021-01-28;1,00000;1,20910;126,20000;1,95580;-1,00000;26,11400;7,43680;-1,00000;0,88603;360,34000;-1,00000;-1,00000;-1,00000;4,54710;-1,00000;4,87610;10,13530;-1,00000;-1,00000;1,07830;156,00000;10,52050;7,56520;92,38420;-1,00000;8,93130;1,59140;6,58570;1,55640;7,82260;9,37420;17069,17000;3,98250;88,32100;1350,76000;24,71870;4,89140;1,70080;58,12600;1,61190;36,31500;18,43550
2021-01-29;1,00000;1,21360;127,05000;1,95580;-1,00000;26,02000;7,43700;-1,00000;0,88383;358,39000;-1,00000;-1,00000;-1,00000;4,53040;-1,00000;4,87500;10,11100;-1,00000;-1,00000;1,07980;156,10000;10,34300;7,56580;91,89790;-1,00000;8,87720;1,58190;6,65680;1,55200;7,80470;9,40930;16994,16000;3,98140;88,43200;1354,98000;24,54170;4,90600;1,68630;58,33300;1,61210;36,28700;18,30580
2021-02-01;1,00000;1,20840;126,77000;1,95580;-1,00000;25,97500;7,43730;-1,00000;0,88200;356,35000;-1,00000;-1,00000;-1,00000;4,50800;-1,00000;4,87350;10,16270;-1,00000;-1,00000;1,08160;156,30000;10,38900;7,57450;91,62480;-1,00000;8,69020;1,58310;6,57650;1,54740;7,81430;9,36870;17011,92000;3,97390;88,34500;1351,21000;24,51570;4,88500;1,68440;58,08300;1,60920;36,22800;18,15740
2021-02-02;1,00000;1,20440;126,46000;1,95580;-1,00000;25,90000;7,43730;-1,00000;0,88075;355,70000;-1,00000;-1,00000;-1,00000;4,49530;-1,00000;4,87430;10,15930;-1,00000;-1,00000;1,08080;156,10000;10,34630;7,58100;90,93070;-1,00000;8,66290;1,58470;6,49040;1,54220;7,77560;9,33610;16878,40000;3,97270;87,90600;1344,07000;24,34920;4,87120;1,67930;57,70800;1,60410;36,12000;18,00670
2021-02-03;1,00000;1,20170;126,25000;1,95580;-1,00000;25,92500;7,43750;-1,00000;0,88145;355,51000;-1,00000;-1,00000;-1,00000;4,49170;-1,00000;4,87340;10,13030;-1,00000;-1,00000;1,08040;156,10000;10,35400;7,56930;91,22170;-1,00000;8,61360;1,57810;6,42560;1,53730;7,76230;9,31500;16852,88000;3,96950;87,61850;1341,03000;24,21900;4,86810;1,66950;57,72100;1,60210;36,11100;17,94120
2021-02-04;1,00000;1,19960;126,24000;1,95580;-1,00000;25,89500;7,43670;-1,00000;0,87693;355,59000;-1,00000;-1,00000;-1,00000;4,49410;-1,00000;4,87550;10,13580;-1,00000;-1,00000;1,08180;156,10000;10,33800;7,57150;90,61920;-1,00000;8,54900;1,57270;6,42850;1,53580;7,75420;9,30030;16838,85000;3,95490;87,43450;1341,26000;24,29040;4,86860;1,66660;57,66800;1,60250;36,06000;18,02970
2021-02-05;1,00000;1,19830;126,72000;1,95580;-1,00000;25,80600;7,43620;-1,00000;0,87538;356,58000;-1,00000;-1,00000;-1,00000;4,50230;-1,00000;4,87470;10,12280;-1,00000;-1,00000;1,08250;154,90000;10,30680;7,56130;89,63250;-1,00000;8,47530;1,57610;6,52480;1,53440;7,75350;9,29000;16820,24000;3,94560;87,36700;1345,45000;24,34900;4,87770;1,67760;57,64100;1,60330;36,06900;17,94070
2021-02-08;1,00000;1,20250;126,97000;1,95580;-1,00000;25,73900;7,43650;-1,00000;0,87833;358,33000;-1,00000;-1,00000;-1,00000;4,48240;-1,00000;4,87480;10,11480;-1,00000;-1,00000;1,08420;154,70000;10,27250;7,55830;89,40490;-1,00000;8,53080;1,56930;6,49550;1,53630;7,76180;9,32190;16876,31000;3,94870;87,72400;1347,77000;24,30500;4,88880;1,67400;57,84300;1,60670;36,09800;17,97010
2021-02-09;1,00000;1,21040;126,58000;1,95580;-1,00000;25,73800;7,43690;-1,00000;0,87828;358,88000;-1,00000;-1,00000;-1,00000;4,47610;-1,00000;4,87530;10,10580;-1,00000;-1,00000;1,08170;154,10000;10,25880;7,56700;89,61640;-1,00000;8,58830;1,56810;6,55300;1,54140;7,78940;9,38270;16929,80000;3,94010;88,27650;1347,42000;24,32050;4,89970;1,67410;58,14200;1,60740;36,23900;17,89530
2021-02-10;1,00000;1,21270;127,04000;1,95580;-1,00000;25,83500;7,43730;-1,00000;0,87650;357,53000;-1,00000;-1,00000;-1,00000;4,48190;-1,00000;4,87520;10,08000;-1,00000;-1,00000;1,08050;155,20000;10,22800;7,56450;89,51160;-1,00000;8,55030;1,56820;6,56410;1,53940;7,82350;9,40140;16956,58000;3,94410;88,31850;1340,67000;24,37760;4,90420;1,68030;58,26900;1,60800;36,26600;17,83010
2021-02-11;1,00000;1,21470;127,12000;1,95580;-1,00000;25,77200;7,43800;-1,00000;0,87755;357,18000;-1,00000;-1,00000;-1,00000;4,49750;-1,00000;4,87450;10,08680;-1,00000;-1,00000;1,08020;155,80000;10,25950;7,56880;89,37920;-1,00000;8,52540;1,56380;6,49360;1,53840;7,84480;9,41710;16963,10000;3,95310;88,40400;1339,97000;24,20370;4,91040;1,67720;58,34300;1,60800;36,27100;17,75330
2021-02-12;1,00000;1,21080;127,15000;1,95580;-1,00000;25,75300;7,43610;-1,00000;0,87753;358,87000;-1,00000;-1,00000;-1,00000;4,49990;-1,00000;4,87460;10,08180;-1,00000;-1,00000;1,08030;155,80000;10,28500;7,57100;89,80550;-1,00000;8,50100;1,56660;6,53020;1,54180;7,82070;9,38680;16936,37000;3,93770;87,87700;1337,98000;24,25150;4,89470;1,68400;58,18100;1,60660;36,21500;17,73620
2021-02-15;1,00000;1,21290;127,72000;1,95580;-1,00000;25,68200;7,43660;-1,00000;0,87225;358,15000;-1,00000;-1,00000;-1,00000;4,48640;-1,00000;4,87530;10,04350;-1,00000;-1,00000;1,08020;155,60000;10,19630;7,57200;88,95480;-1,00000;8,44180;1,56020;6,51340;1,53460;7,83320;9,40330;16857,31000;3,93490;88,06800;1337,12000;24,18250;4,89340;1,67850;58,13600;1,60460;36,25400;17,50060
2021-02-16;1,00000;1,21430;128,16000;1,95580;-1,00000;25,75300;7,43670;-1,00000;0,87333;358,51000;-1,00000;-1,00000;-1,00000;4,49420;-1,00000;4,87600;10,04150;-1,00000;-1,00000;1,08000;155,60000;10,19380;7,57200;89,34310;-1,00000;8,46730;1,56130;6,52090;1,53650;7,84220;9,41390;16974,40000;3,93040;88,41950;1341,09000;24,38660;4,89360;1,67740;58,60600;1,60860;36,33200;17,65440
2021-02-17;1,00000;1,20600;127,94000;1,95580;-1,00000;25,88300;7,43680;-1,00000;0,86960;359,03000;-1,00000;-1,00000;-1,00000;4,50120;-1,00000;4,87500;10,04130;-1,00000;-1,00000;1,08060;155,80000;10,21130;7,57050;89,05240;-1,00000;8,43480;1,55730;6,47710;1,53040;7,78860;9,34930;16959,38000;3,92780;87,79400;1334,77000;24,48360;4,87020;1,67860;58,43300;1,60280;36,16800;17,82470
2021-02-18;1,00000;1,20840;127,69000;1,95580;-1,00000;25,86400;7,43620;-1,00000;0,86540;358,73000;-1,00000;-1,00000;-1,00000;4,48880;-1,00000;4,87510;10,03280;-1,00000;-1,00000;1,08290;155,80000;10,21780;7,57650;88,98720;-1,00000;8,39750;1,55180;6,52520;1,53070;7,81720;9,36840;16998,02000;3,94030;87,66950;1336,85000;24,38900;4,88440;1,67350;58,61600;1,60280;36,27600;17,56020
2021-02-19;1,00000;1,21390;127,81000;1,95580;-1,00000;25,84900;7,43680;-1,00000;0,86508;358,50000;-1,00000;-1,00000;-1,00000;4,48300;-1,00000;4,87580;10,03300;-1,00000;-1,00000;1,08510;155,60000;10,20950;7,57800;89,60890;-1,00000;8,44700;1,54450;6,56330;1,53070;7,83180;9,41210;17094,81000;3,97000;88,01450;1339,59000;24,70940;4,90480;1,66420;58,84600;1,60590;36,38600;17,73910
2021-02-22;1,00000;1,21330;128,00000;1,95580;-1,00000;25,95400;7,43650;-1,00000;0,86530;359,09000;-1,00000;-1,00000;-1,00000;4,49820;-1,00000;4,87580;10,03150;-1,00000;-1,00000;1,08880;155,60000;10,31850;7,57140;90,98000;-1,00000;8,56840;1,53920;6,68430;1,53280;7,84470;9,40700;17197,50000;3,96830;87,97200;1350,83000;25,21890;4,90480;1,65830;59,11200;1,60580;36,44800;18,07320
2021-02-23;1,00000;1,21430;127,98000;1,95580;-1,00000;25,90600;7,43660;-1,00000;0,86308;359,14000;-1,00000;-1,00000;-1,00000;4,50660;-1,00000;4,87600;10,07470;-1,00000;-1,00000;1,09460;155,20000;10,31900;7,57700;89,92190;-1,00000;8,56810;1,53780;6,60620;1,53190;7,85060;9,41530;17129,52000;3,96550;88,05750;1351,72000;25,16110;4,91000;1,65850;59,02100;1,60480;36,45300;17,85990
2021-02-24;1,00000;1,21460;128,69000;1,95580;-1,00000;25,97800;7,43640;-1,00000;0,86030;359,74000;-1,00000;-1,00000;-1,00000;4,51780;-1,00000;4,87490;10,08930;-1,00000;-1,00000;1,10290;154,60000;10,24830;7,58050;89,49190;-1,00000;8,70710;1,53470;6,56420;1,52660;7,83620;9,41890;17070,23000;3,96820;87,87600;1346,15000;24,77000;4,91000;1,64510;59,07200;1,60490;36,48700;17,57230
2021-02-25;1,00000;1,22250;129,73000;1,95580;-1,00000;26,11000;7,43630;-1,00000;0,86408;360,18000;-1,00000;-1,00000;-1,00000;4,51220;-1,00000;4,87480;10,06680;-1,00000;-1,00000;1,10760;153,30000;10,22750;7,58950;90,35190;-1,00000;8,83440;1,53170;6,66630;1,52570;7,88980;9,47930;17352,10000;4,00860;88,79400;1359,14000;25,34240;4,93830;1,64090;59,49200;1,61200;36,85800;18,11010
2021-02-26;1,00000;1,21210;128,83000;1,95580;-1,00000;26,19500;7,43610;-1,00000;0,87053;361,43000;-1,00000;-1,00000;-1,00000;4,51860;-1,00000;4,87500;10,13880;-1,00000;-1,00000;1,09860;152,90000;10,40120;7,58300;90,66970;-1,00000;9,01680;1,56050;6,66440;1,53310;7,83850;9,40100;17353,51000;4,00720;89,57660;1367,10000;25,28790;4,90960;1,66220;59,09000;1,61060;36,79900;18,10250
2021-03-01;1,00000;1,20530;128,63000;1,95580;-1,00000;26,08700;7,43600;-1,00000;0,86558;362,86000;-1,00000;-1,00000;-1,00000;4,52630;-1,00000;4,87490;10,18330;-1,00000;-1,00000;1,10140;153,90000;10,36000;7,57750;89,31550;-1,00000;8,71750;1,55700;6,72440;1,52740;7,79700;9,34980;17254,29000;3,98280;88,66650;1352,80000;25,03170;4,88810;1,66290;58,53100;1,60420;36,43600;18,14980
2021-03-02;1,00000;1,20280;128,58000;1,95580;-1,00000;26,14200;7,43610;-1,00000;0,86433;363,70000;-1,00000;-1,00000;-1,00000;4,53220;-1,00000;4,87620;10,14000;-1,00000;-1,00000;1,10500;152,10000;10,25550;7,58250;88,68850;-1,00000;8,81510;1,54220;6,83870;1,52250;7,78400;9,32970;17230,11000;3,97000;88,25900;1354,37000;24,87720;4,88040;1,65650;58,33800;1,60160;36,40100;18,13530
2021-03-03;1,00000;1,20480;128,81000;1,95580;-1,00000;26,13800;7,43620;-1,00000;0,86351;363,75000;-1,00000;-1,00000;-1,00000;4,53360;-1,00000;4,87750;10,12500;-1,00000;-1,00000;1,10640;152,50000;10,24510;7,58050;88,88570;-1,00000;8,90090;1,54550;6,88270;1,52340;7,78970;9,34520;17175,15000;3,96400;87,76650;1347,23000;24,99190;4,88060;1,65810;58,42000;1,60410;36,56600;18,00730
2021-03-04;1,00000;1,20340;129,23000;1,95580;-1,00000;26,20800;7,43610;-1,00000;0,86270;364,53000;-1,00000;-1,00000;-1,00000;4,55290;-1,00000;4,88130;10,15950;-1,00000;-1,00000;1,11140;153,30000;10,25950;7,58700;88,65630;-1,00000;8,96660;1,54490;6,74690;1,52130;7,78460;9,33630;17166,50000;3,98300;87,55200;1353,89000;25,06150;4,88280;1,65990;58,39900;1,60240;36,51100;18,09260
2021-03-05;1,00000;1,19380;129,30000;1,95580;-1,00000;26,30300;7,43630;-1,00000;0,86300;366,29000;-1,00000;-1,00000;-1,00000;4,57480;-1,00000;4,88130;10,18630;-1,00000;-1,00000;1,10660;152,90000;10,21100;7,57450;88,88070;-1,00000;8,95020;1,55650;6,79790;1,51600;7,74890;9,26950;17184,09000;3,96060;87,23050;1347,11000;25,32040;4,86350;1,67370;58,04800;1,60080;36,42200;18,26190
2021-03-08;1,00000;1,18660;128,90000;1,95580;-1,00000;26,41700;7,43620;-1,00000;0,85728;367,19000;-1,00000;-1,00000;-1,00000;4,60020;-1,00000;4,88520;10,18030;-1,00000;-1,00000;1,10870;152,70000;10,17850;7,57800;88,74080;-1,00000;9,10620;1,54990;6,82280;1,50350;7,74460;9,21830;17039,58000;3,96120;87,04750;1351,68000;25,57590;4,87400;1,66730;57,80300;1,59960;36,53500;18,35820
2021-03-09;1,00000;1,18940;129,50000;1,95580;-1,00000;26,28800;7,43660;-1,00000;0,85704;366,83000;-1,00000;-1,00000;-1,00000;4,58430;-1,00000;4,88700;10,13600;-1,00000;-1,00000;1,10710;151,75000;10,08380;7,59130;87,97110;-1,00000;9,10230;1,54400;6,95530;1,49900;7,74780;9,23250;17140,98000;3,96020;86,82700;1353,91000;25,36350;4,89740;1,66070;57,72400;1,60110;36,59700;18,31280
2021-03-10;1,00000;1,18920;129,12000;1,95580;-1,00000;26,22600;7,43660;-1,00000;0,85655;367,48000;-1,00000;-1,00000;-1,00000;4,57520;-1,00000;4,88650;10,13050;-1,00000;-1,00000;1,10690;152,10000;10,08130;7,58650;87,97440;-1,00000;9,02690;1,54300;6,88070;1,50410;7,74330;9,23070;17130,43000;3,95320;86,81000;1357,05000;25,22210;4,90720;1,65900;57,78000;1,60190;36,59200;18,17400
2021-03-11;1,00000;1,19690;129,82000;1,95580;-1,00000;26,15400;7,43660;-1,00000;0,85670;365,88000;-1,00000;-1,00000;-1,00000;4,57600;-1,00000;4,88400;10,12950;-1,00000;-1,00000;1,10660;153,30000;10,09100;7,58600;88,04320;-1,00000;8,90280;1,53840;6,70390;1,50510;7,76140;9,28700;17241,34000;3,95370;86,88800;1353,09000;24,79780;4,91630;1,65460;57,97100;1,60320;36,57000;17,80770
2021-03-12;1,00000;1,19330;130,14000;1,95580;-1,00000;26,15000;7,43660;-1,00000;0,85835;366,18000;-1,00000;-1,00000;-1,00000;4,58670;-1,00000;4,88500;10,13880;-1,00000;-1,00000;1,10940;153,90000;10,08630;7,58850;87,70300;-1,00000;9,04520;1,53940;6,64210;1,49750;7,76360;9,26420;17174,63000;3,96370;86,72600;1354,93000;24,85560;4,91400;1,66330;57,77200;1,60530;36,73000;17,85050
2021-03-15;1,00000;1,19200;130,17000;1,95580;-1,00000;26,19300;7,43620;-1,00000;0,85670;367,63000;-1,00000;-1,00000;-1,00000;4,59140;-1,00000;4,88450;10,18500;-1,00000;-1,00000;1,10840;153,50000;10,09880;7,57980;87,14710;-1,00000;8,98520;1,54190;6,68960;1,48740;7,75080;9,25530;17165,81000;3,94280;86,49250;1351,97000;24,66100;4,90210;1,65880;57,86800;1,60400;36,63000;17,73160
2021-03-16;1,00000;1,19260;129,88000;1,95580;-1,00000;26,19700;7,43600;-1,00000;0,85945;367,30000;-1,00000;-1,00000;-1,00000;4,59330;-1,00000;4,88680;10,13880;-1,00000;-1,00000;1,10330;151,60000;10,10280;7,57650;86,69480;-1,00000;8,93500;1,53900;6,67220;1,48670;7,75190;9,26260;17206,59000;3,92970;86,47900;1347,36000;24,60210;4,90640;1,65780;57,99400;1,60490;36,65500;17,70670
2021-03-17;1,00000;1,19070;130,02000;1,95580;-1,00000;26,15900;7,43600;-1,00000;0,85668;367,74000;-1,00000;-1,00000;-1,00000;4,61360;-1,00000;4,88740;10,13550;-1,00000;-1,00000;1,10470;151,40000;10,12130;7,57650;87,82450;-1,00000;8,94980;1,54270;6,72990;1,48520;7,74350;9,24760;17216,30000;3,91550;86,42900;1346,65000;24,68820;4,90750;1,66180;57,98200;1,60360;36,65600;17,71800
2021-03-18;1,00000;1,19120;130,08000;1,95580;-1,00000;26,17000;7,43600;-1,00000;0,85575;368,18000;-1,00000;-1,00000;-1,00000;4,62530;-1,00000;4,88580;10,15700;-1,00000;-1,00000;1,10690;151,60000;10,10580;7,57500;88,13130;-1,00000;8,77010;1,53470;6,62250;1,48240;7,75070;9,24930;17165,19000;3,92900;86,61050;1343,25000;24,53060;4,89760;1,65670;57,99700;1,60130;36,77200;17,62020
2021-03-19;1,00000;1,18910;129,54000;1,95580;-1,00000;26,12700;7,43640;-1,00000;0,85763;367,94000;-1,00000;-1,00000;-1,00000;4,62000;-1,00000;4,88530;10,17430;-1,00000;-1,00000;1,10660;151,40000;10,20180;7,57580;88,07500;-1,00000;8,63540;1,53650;6,57100;1,48770;7,74130;9,23520;17128,99000;3,92130;86,21550;1344,69000;24,16000;4,88420;1,65980;57,79500;1,59700;36,67200;17,50510
2021-03-22;1,00000;1,19260;129,77000;1,95580;-1,00000;26,07500;7,43600;-1,00000;0,86233;366,90000;-1,00000;-1,00000;-1,00000;4,60170;-1,00000;4,88620;10,15800;-1,00000;-1,00000;1,10230;151,20000;10,13930;7,57400;88,90110;-1,00000;9,40970;1,54000;6,59170;1,49030;7,75820;9,26140;17176,42000;3,94040;86,28950;1344,78000;24,63370;4,90640;1,66170;57,84300;1,59920;36,81600;17,56570
2021-03-23;1,00000;1,18830;128,99000;1,95580;-1,00000;26,19800;7,43600;-1,00000;0,86198;366,51000;-1,00000;-1,00000;-1,00000;4,61910;-1,00000;4,88930;10,18130;-1,00000;-1,00000;1,10660;148,30000;10,17830;7,57550;90,27810;-1,00000;9,36380;1,54910;6,55620;1,49380;7,73670;9,22900;17105,58000;3,90990;86,10250;1342,48000;24,59260;4,89880;1,69180;57,77900;1,59550;36,81900;17,58180
2021-03-24;1,00000;1,18250;128,60000;1,95580;-1,00000;26,20600;7,43600;-1,00000;0,86250;364,93000;-1,00000;-1,00000;-1,00000;4,62800;-1,00000;4,88800;10,16350;-1,00000;-1,00000;1,10680;150,10000;10,15630;7,57300;90,20130;-1,00000;9,40090;1,55320;6,52580;1,48840;7,71330;9,18630;17082,00000;3,89180;85,85850;1338,12000;24,52360;4,88430;1,69630;57,46800;1,59170;36,65800;17,52480
2021-03-25;1,00000;1,18020;128,75000;1,95580;-1,00000;26,23300;7,43600;-1,00000;0,86068;364,78000;-1,00000;-1,00000;-1,00000;4,63990;-1,00000;4,88650;10,19350;-1,00000;-1,00000;1,10450;149,80000;10,16530;7,57480;90,01150;-1,00000;9,43130;1,55480;6,69600;1,48490;7,72200;9,17000;17024,39000;3,90910;85,76050;1340,88000;24,66160;4,89370;1,69480;57,33500;1,58990;36,74600;17,68520
2021-03-26;1,00000;1,17820;129,34000;1,95580;-1,00000;26,08100;7,43610;-1,00000;0,85503;363,58000;-1,00000;-1,00000;-1,00000;4,64930;-1,00000;4,88780;10,19050;-1,00000;-1,00000;1,10900;149,80000;10,12580;7,57400;89,50750;-1,00000;9,45230;1,54590;6,71100;1,48140;7,70630;9,15400;16986,70000;3,92610;85,48450;1332,17000;24,25750;4,88540;1,68630;57,13200;1,58650;36,65400;17,68450
2021-03-29;1,00000;1,17840;129,19000;1,95580;-1,00000;26,07900;7,43600;-1,00000;0,85120;362,32000;-1,00000;-1,00000;-1,00000;4,64570;-1,00000;4,90250;10,22050;-1,00000;-1,00000;1,10750;151,00000;10,07380;7,57230;89,44250;-1,00000;9,62090;1,53980;6,79640;1,48330;7,73340;9,16180;17021,99000;3,92540;85,50380;1334,49000;24,45130;4,88030;1,68050;57,11200;1,58600;36,73100;17,69240
